Respondent_ID,Date,State,Region,Age_Group,Gender,Candidate,Voting_Issue,Confidence_Level,Latitude,Longitude,Year,Month,Day,Weekday,Confidence_Category,Vote_Flag
766,2024-05-02 21:00:00,Gujarat,Rural,25-34,Male,Candidate A,Infrastructure,4,22.2587,71.1924,2024,5,2,Thursday,High,1
767,2024-05-02 22:00:00,Andhra Pradesh,Rural,25-34,Male,Candidate B,Inflation,4,15.9129,79.74,2024,5,2,Thursday,High,1
768,2024-05-02 23:00:00,Tamil Nadu,Rural,45+,Male,Candidate B,Infrastructure,3,11.1271,78.6569,2024,5,2,Thursday,Medium,1
769,2024-05-03 00:00:00,Rajasthan,Rural,45+,Male,Candidate B,Healthcare,3,27.0238,74.2179,2024,5,3,Friday,Medium,1
770,2024-05-03 01:00:00,Telangana,Rural,18-24,Female,Candidate A,Jobs,4,18.1124,79.0193,2024,5,3,Friday,High,1
771,2024-05-03 02:00:00,Madhya Pradesh,Urban,18-24,Female,Candidate A,Healthcare,2,22.9734,78.6569,2024,5,3,Friday,Medium,1
772,2024-05-03 03:00:00,Rajasthan,Rural,45+,Male,Candidate A,Inflation,4,27.0238,74.2179,2024,5,3,Friday,High,1
773,2024-05-03 04:00:00,Madhya Pradesh,Urban,18-24,Female,Candidate A,Healthcare,3,22.9734,78.6569,2024,5,3,Friday,Medium,1
774,2024-05-03 05:00:00,Bihar,Rural,35-44,Male,Nota,Infrastructure,2,25.0961,85.3131,2024,5,3,Friday,Medium,1
775,2024-05-03 06:00:00,Tamil Nadu,Rural,35-44,Male,Candidate A,Healthcare,4,11.1271,78.6569,2024,5,3,Friday,High,1
776,2024-05-03 07:00:00,Bihar,Urban,45+,Female,Candidate C,Inflation,5,25.0961,85.3131,2024,5,3,Friday,High,1
777,2024-05-03 08:00:00,Punjab,Urban,18-24,Female,Candidate C,Inflation,5,31.1471,75.3412,2024,5,3,Friday,High,1
778,2024-05-03 09:00:00,Madhya Pradesh,Urban,25-34,Male,Candidate A,Inflation,4,22.9734,78.6569,2024,5,3,Friday,High,1
779,2024-05-03 10:00:00,Kerala,Urban,35-44,Male,Candidate B,Infrastructure,2,10.8505,76.2711,2024,5,3,Friday,Medium,1
780,2024-05-03 11:00:00,Kerala,Rural,45+,Male,Candidate A,Inflation,4,10.8505,76.2711,2024,5,3,Friday,High,1
781,2024-05-03 12:00:00,Bihar,Rural,18-24,Female,Candidate A,Jobs,4,25.0961,85.3131,2024,5,3,Friday,High,1
782,2024-05-03 13:00:00,Haryana,Rural,45+,Female,Candidate A,Inflation,3,29.0588,76.0856,2024,5,3,Friday,Medium,1
783,2024-05-03 14:00:00,Odisha,Urban,25-34,Female,Candidate B,Healthcare,5,20.9517,85.0985,2024,5,3,Friday,High,1
784,2024-05-03 15:00:00,Kerala,Rural,35-44,Female,Candidate A,Healthcare,3,10.8505,76.2711,2024,5,3,Friday,Medium,1
785,2024-05-03 16:00:00,Madhya Pradesh,Urban,45+,Male,Candidate B,Healthcare,3,22.9734,78.6569,2024,5,3,Friday,Medium,1
786,2024-05-03 17:00:00,Gujarat,Urban,45+,Male,Candidate B,Infrastructure,4,22.2587,71.1924,2024,5,3,Friday,High,1
787,2024-05-03 18:00:00,Bihar,Rural,45+,Male,Candidate A,Healthcare,3,25.0961,85.3131,2024,5,3,Friday,Medium,1
788,2024-05-03 19:00:00,Punjab,Rural,25-34,Male,Candidate B,Infrastructure,5,31.1471,75.3412,2024,5,3,Friday,High,1
789,2024-05-03 20:00:00,Telangana,Urban,45+,Male,Candidate C,Infrastructure,3,18.1124,79.0193,2024,5,3,Friday,Medium,1
790,2024-05-03 21:00:00,Telangana,Urban,25-34,Male,Candidate A,Inflation,5,18.1124,79.0193,2024,5,3,Friday,High,1
791,2024-05-03 22:00:00,Karnataka,Urban,25-34,Female,Candidate A,Jobs,3,15.3173,75.7139,2024,5,3,Friday,Medium,1
792,2024-05-03 23:00:00,Odisha,Urban,25-34,Female,Candidate B,Inflation,5,20.9517,85.0985,2024,5,3,Friday,High,1
793,2024-05-04 00:00:00,Andhra Pradesh,Rural,35-44,Male,Candidate A,Inflation,3,15.9129,79.74,2024,5,4,Saturday,Medium,1
794,2024-05-04 01:00:00,Tamil Nadu,Urban,35-44,Male,Candidate B,Infrastructure,3,11.1271,78.6569,2024,5,4,Saturday,Medium,1
795,2024-05-04 02:00:00,Kerala,Urban,45+,Female,Candidate A,Infrastructure,2,10.8505,76.2711,2024,5,4,Saturday,Medium,1
796,2024-05-04 03:00:00,Kerala,Urban,45+,Female,Candidate A,Healthcare,5,10.8505,76.2711,2024,5,4,Saturday,High,1
797,2024-05-04 04:00:00,Andhra Pradesh,Urban,35-44,Female,Candidate A,Healthcare,5,15.9129,79.74,2024,5,4,Saturday,High,1
798,2024-05-04 05:00:00,Maharashtra,Urban,18-24,Female,Candidate A,Inflation,5,19.7515,75.7139,2024,5,4,Saturday,High,1
799,2024-05-04 06:00:00,Punjab,Urban,35-44,Male,Candidate B,Education,1,31.1471,75.3412,2024,5,4,Saturday,Low,1
800,2024-05-04 07:00:00,Uttar Pradesh,Urban,25-34,Male,Candidate B,Education,3,26.8467,80.9462,2024,5,4,Saturday,Medium,1
801,2024-05-04 08:00:00,Bihar,Urban,35-44,Male,Candidate C,Healthcare,5,25.0961,85.3131,2024,5,4,Saturday,High,1
802,2024-05-04 09:00:00,Haryana,Rural,25-34,Male,Candidate C,Education,1,29.0588,76.0856,2024,5,4,Saturday,Low,1
803,2024-05-04 10:00:00,Punjab,Urban,45+,Male,Candidate B,Healthcare,2,31.1471,75.3412,2024,5,4,Saturday,Medium,1
804,2024-05-04 11:00:00,West Bengal,Rural,18-24,Female,Candidate C,Infrastructure,5,22.9868,87.855,2024,5,4,Saturday,High,1
805,2024-05-04 12:00:00,Kerala,Urban,45+,Male,Candidate A,Inflation,5,10.8505,76.2711,2024,5,4,Saturday,High,1
806,2024-05-04 13:00:00,Tamil Nadu,Rural,25-34,Female,Candidate A,Jobs,1,11.1271,78.6569,2024,5,4,Saturday,Low,1
807,2024-05-04 14:00:00,Karnataka,Rural,25-34,Male,Candidate B,Inflation,3,15.3173,75.7139,2024,5,4,Saturday,Medium,1
808,2024-05-04 15:00:00,Telangana,Rural,25-34,Male,Candidate A,Healthcare,2,18.1124,79.0193,2024,5,4,Saturday,Medium,1
809,2024-05-04 16:00:00,Kerala,Rural,18-24,Male,Candidate B,Healthcare,5,10.8505,76.2711,2024,5,4,Saturday,High,1
810,2024-05-04 17:00:00,Karnataka,Urban,35-44,Male,Candidate A,Inflation,3,15.3173,75.7139,2024,5,4,Saturday,Medium,1
811,2024-05-04 18:00:00,Madhya Pradesh,Urban,45+,Male,Candidate B,Healthcare,2,22.9734,78.6569,2024,5,4,Saturday,Medium,1
812,2024-05-04 19:00:00,Punjab,Urban,45+,Female,Candidate C,Education,4,31.1471,75.3412,2024,5,4,Saturday,High,1
813,2024-05-04 20:00:00,Madhya Pradesh,Rural,35-44,Female,Candidate C,Education,4,22.9734,78.6569,2024,5,4,Saturday,High,1
814,2024-05-04 21:00:00,Uttar Pradesh,Urban,45+,Female,Candidate B,Healthcare,2,26.8467,80.9462,2024,5,4,Saturday,Medium,1
815,2024-05-04 22:00:00,Gujarat,Urban,18-24,Male,Candidate C,Healthcare,1,22.2587,71.1924,2024,5,4,Saturday,Low,1
816,2024-05-04 23:00:00,West Bengal,Rural,45+,Male,Candidate B,Education,2,22.9868,87.855,2024,5,4,Saturday,Medium,1
817,2024-05-05 00:00:00,Punjab,Rural,25-34,Female,Candidate B,Healthcare,2,31.1471,75.3412,2024,5,5,Sunday,Medium,1
818,2024-05-05 01:00:00,Maharashtra,Rural,35-44,Male,Candidate A,Healthcare,1,19.7515,75.7139,2024,5,5,Sunday,Low,1
819,2024-05-05 02:00:00,Uttar Pradesh,Rural,18-24,Male,Candidate B,Inflation,1,26.8467,80.9462,2024,5,5,Sunday,Low,1
820,2024-05-05 03:00:00,Rajasthan,Rural,35-44,Female,Candidate B,Jobs,3,27.0238,74.2179,2024,5,5,Sunday,Medium,1
821,2024-05-05 04:00:00,Maharashtra,Urban,18-24,Male,Nota,Education,3,19.7515,75.7139,2024,5,5,Sunday,Medium,1
822,2024-05-05 05:00:00,Odisha,Urban,25-34,Female,Candidate B,Inflation,1,20.9517,85.0985,2024,5,5,Sunday,Low,1
823,2024-05-05 06:00:00,Bihar,Urban,35-44,Male,Candidate B,Jobs,4,25.0961,85.3131,2024,5,5,Sunday,High,1
824,2024-05-05 07:00:00,Tamil Nadu,Urban,45+,Female,Candidate B,Healthcare,4,11.1271,78.6569,2024,5,5,Sunday,High,1
825,2024-05-05 08:00:00,Punjab,Rural,18-24,Male,Candidate B,Healthcare,2,31.1471,75.3412,2024,5,5,Sunday,Medium,1
826,2024-05-05 09:00:00,Rajasthan,Urban,35-44,Male,Candidate C,Inflation,5,27.0238,74.2179,2024,5,5,Sunday,High,1
827,2024-05-05 10:00:00,Rajasthan,Rural,45+,Female,Candidate A,Healthcare,2,27.0238,74.2179,2024,5,5,Sunday,Medium,1
828,2024-05-05 11:00:00,Uttar Pradesh,Urban,35-44,Male,Candidate B,Infrastructure,2,26.8467,80.9462,2024,5,5,Sunday,Medium,1
829,2024-05-05 12:00:00,Andhra Pradesh,Rural,35-44,Male,Candidate C,Inflation,5,15.9129,79.74,2024,5,5,Sunday,High,1
830,2024-05-05 13:00:00,Odisha,Rural,35-44,Female,Candidate B,Jobs,1,20.9517,85.0985,2024,5,5,Sunday,Low,1
831,2024-05-05 14:00:00,Gujarat,Urban,18-24,Male,Candidate A,Inflation,4,22.2587,71.1924,2024,5,5,Sunday,High,1
832,2024-05-05 15:00:00,Punjab,Urban,45+,Female,Candidate B,Education,2,31.1471,75.3412,2024,5,5,Sunday,Medium,1
833,2024-05-05 16:00:00,Andhra Pradesh,Urban,25-34,Male,Candidate C,Inflation,5,15.9129,79.74,2024,5,5,Sunday,High,1
834,2024-05-05 17:00:00,Uttar Pradesh,Urban,18-24,Male,Candidate A,Healthcare,3,26.8467,80.9462,2024,5,5,Sunday,Medium,1
835,2024-05-05 18:00:00,Bihar,Urban,18-24,Male,Candidate C,Healthcare,2,25.0961,85.3131,2024,5,5,Sunday,Medium,1
836,2024-05-05 19:00:00,Telangana,Urban,18-24,Male,Candidate C,Infrastructure,4,18.1124,79.0193,2024,5,5,Sunday,High,1
837,2024-05-05 20:00:00,Kerala,Urban,25-34,Female,Candidate B,Infrastructure,1,10.8505,76.2711,2024,5,5,Sunday,Low,1
838,2024-05-05 21:00:00,Kerala,Rural,45+,Male,Nota,Infrastructure,2,10.8505,76.2711,2024,5,5,Sunday,Medium,1
839,2024-05-05 22:00:00,Gujarat,Urban,45+,Female,Candidate C,Jobs,2,22.2587,71.1924,2024,5,5,Sunday,Medium,1
840,2024-05-05 23:00:00,Bihar,Rural,45+,Male,Candidate C,Infrastructure,5,25.0961,85.3131,2024,5,5,Sunday,High,1
841,2024-05-06 00:00:00,Haryana,Urban,35-44,Male,Candidate C,Jobs,3,29.0588,76.0856,2024,5,6,Monday,Medium,1
842,2024-05-06 01:00:00,Gujarat,Rural,35-44,Male,Candidate A,Infrastructure,3,22.2587,71.1924,2024,5,6,Monday,Medium,1
843,2024-05-06 02:00:00,Punjab,Urban,35-44,Male,Candidate A,Jobs,1,31.1471,75.3412,2024,5,6,Monday,Low,1
844,2024-05-06 03:00:00,Punjab,Urban,25-34,Female,Candidate B,Inflation,4,31.1471,75.3412,2024,5,6,Monday,High,1
845,2024-05-06 04:00:00,Karnataka,Rural,35-44,Female,Candidate A,Inflation,1,15.3173,75.7139,2024,5,6,Monday,Low,1
846,2024-05-06 05:00:00,Andhra Pradesh,Urban,25-34,Female,Candidate A,Healthcare,2,15.9129,79.74,2024,5,6,Monday,Medium,1
847,2024-05-06 06:00:00,Haryana,Rural,45+,Female,Candidate C,Jobs,2,29.0588,76.0856,2024,5,6,Monday,Medium,1
848,2024-05-06 07:00:00,Kerala,Rural,35-44,Male,Candidate C,Education,3,10.8505,76.2711,2024,5,6,Monday,Medium,1
849,2024-05-06 08:00:00,Rajasthan,Urban,35-44,Female,Candidate B,Healthcare,4,27.0238,74.2179,2024,5,6,Monday,High,1
850,2024-05-06 09:00:00,Andhra Pradesh,Urban,18-24,Female,Candidate C,Inflation,5,15.9129,79.74,2024,5,6,Monday,High,1
851,2024-05-06 10:00:00,West Bengal,Urban,25-34,Male,Candidate C,Jobs,4,22.9868,87.855,2024,5,6,Monday,High,1
852,2024-05-06 11:00:00,Punjab,Rural,45+,Male,Candidate A,Infrastructure,2,31.1471,75.3412,2024,5,6,Monday,Medium,1
853,2024-05-06 12:00:00,Odisha,Urban,18-24,Male,Candidate A,Education,5,20.9517,85.0985,2024,5,6,Monday,High,1
854,2024-05-06 13:00:00,Tamil Nadu,Urban,18-24,Male,Candidate B,Inflation,4,11.1271,78.6569,2024,5,6,Monday,High,1
855,2024-05-06 14:00:00,Bihar,Urban,45+,Female,Candidate B,Healthcare,4,25.0961,85.3131,2024,5,6,Monday,High,1
856,2024-05-06 15:00:00,Maharashtra,Rural,18-24,Female,Candidate B,Jobs,5,19.7515,75.7139,2024,5,6,Monday,High,1
857,2024-05-06 16:00:00,Gujarat,Urban,25-34,Male,Candidate B,Education,2,22.2587,71.1924,2024,5,6,Monday,Medium,1
858,2024-05-06 17:00:00,Punjab,Urban,25-34,Male,Candidate A,Jobs,4,31.1471,75.3412,2024,5,6,Monday,High,1
859,2024-05-06 18:00:00,Andhra Pradesh,Rural,35-44,Male,Candidate C,Infrastructure,5,15.9129,79.74,2024,5,6,Monday,High,1
860,2024-05-06 19:00:00,Haryana,Rural,18-24,Female,Candidate C,Healthcare,2,29.0588,76.0856,2024,5,6,Monday,Medium,1
861,2024-05-06 20:00:00,Tamil Nadu,Urban,35-44,Female,Candidate B,Jobs,5,11.1271,78.6569,2024,5,6,Monday,High,1
862,2024-05-06 21:00:00,Odisha,Urban,18-24,Male,Nota,Inflation,5,20.9517,85.0985,2024,5,6,Monday,High,1
863,2024-05-06 22:00:00,Andhra Pradesh,Urban,25-34,Male,Candidate C,Healthcare,4,15.9129,79.74,2024,5,6,Monday,High,1
864,2024-05-06 23:00:00,Maharashtra,Rural,25-34,Female,Candidate C,Inflation,2,19.7515,75.7139,2024,5,6,Monday,Medium,1
865,2024-05-07 00:00:00,Tamil Nadu,Urban,25-34,Male,Nota,Jobs,4,11.1271,78.6569,2024,5,7,Tuesday,High,1
866,2024-05-07 01:00:00,West Bengal,Urban,18-24,Male,Candidate C,Healthcare,1,22.9868,87.855,2024,5,7,Tuesday,Low,1
867,2024-05-07 02:00:00,Maharashtra,Rural,25-34,Female,Candidate B,Inflation,1,19.7515,75.7139,2024,5,7,Tuesday,Low,1
868,2024-05-07 03:00:00,Uttar Pradesh,Rural,18-24,Male,Candidate A,Infrastructure,2,26.8467,80.9462,2024,5,7,Tuesday,Medium,1
869,2024-05-07 04:00:00,Madhya Pradesh,Urban,35-44,Female,Candidate B,Infrastructure,5,22.9734,78.6569,2024,5,7,Tuesday,High,1
870,2024-05-07 05:00:00,Uttar Pradesh,Rural,18-24,Male,Candidate B,Jobs,4,26.8467,80.9462,2024,5,7,Tuesday,High,1
871,2024-05-07 06:00:00,Kerala,Urban,35-44,Male,Candidate A,Healthcare,4,10.8505,76.2711,2024,5,7,Tuesday,High,1
872,2024-05-07 07:00:00,Andhra Pradesh,Urban,18-24,Female,Candidate A,Education,2,15.9129,79.74,2024,5,7,Tuesday,Medium,1
873,2024-05-07 08:00:00,Punjab,Urban,35-44,Female,Nota,Healthcare,2,31.1471,75.3412,2024,5,7,Tuesday,Medium,1
874,2024-05-07 09:00:00,Punjab,Rural,25-34,Male,Candidate C,Infrastructure,1,31.1471,75.3412,2024,5,7,Tuesday,Low,1
875,2024-05-07 10:00:00,Punjab,Urban,35-44,Female,Candidate C,Inflation,3,31.1471,75.3412,2024,5,7,Tuesday,Medium,1
876,2024-05-07 11:00:00,Odisha,Urban,25-34,Male,Candidate A,Education,2,20.9517,85.0985,2024,5,7,Tuesday,Medium,1
877,2024-05-07 12:00:00,Madhya Pradesh,Urban,25-34,Male,Candidate A,Jobs,3,22.9734,78.6569,2024,5,7,Tuesday,Medium,1
878,2024-05-07 13:00:00,Uttar Pradesh,Rural,35-44,Female,Candidate A,Education,2,26.8467,80.9462,2024,5,7,Tuesday,Medium,1
879,2024-05-07 14:00:00,Madhya Pradesh,Urban,18-24,Male,Candidate A,Jobs,5,22.9734,78.6569,2024,5,7,Tuesday,High,1
880,2024-05-07 15:00:00,Telangana,Urban,18-24,Male,Candidate A,Education,5,18.1124,79.0193,2024,5,7,Tuesday,High,1
881,2024-05-07 16:00:00,Andhra Pradesh,Urban,45+,Female,Candidate A,Jobs,1,15.9129,79.74,2024,5,7,Tuesday,Low,1
882,2024-05-07 17:00:00,Madhya Pradesh,Urban,18-24,Female,Nota,Jobs,1,22.9734,78.6569,2024,5,7,Tuesday,Low,1
883,2024-05-07 18:00:00,Rajasthan,Rural,45+,Male,Candidate B,Education,3,27.0238,74.2179,2024,5,7,Tuesday,Medium,1
884,2024-05-07 19:00:00,Gujarat,Rural,18-24,Female,Candidate A,Education,2,22.2587,71.1924,2024,5,7,Tuesday,Medium,1
885,2024-05-07 20:00:00,Gujarat,Urban,18-24,Female,Candidate A,Jobs,4,22.2587,71.1924,2024,5,7,Tuesday,High,1
886,2024-05-07 21:00:00,Rajasthan,Urban,25-34,Female,Candidate B,Infrastructure,1,27.0238,74.2179,2024,5,7,Tuesday,Low,1
887,2024-05-07 22:00:00,Tamil Nadu,Rural,45+,Female,Candidate A,Education,4,11.1271,78.6569,2024,5,7,Tuesday,High,1
888,2024-05-07 23:00:00,Karnataka,Urban,18-24,Male,Nota,Healthcare,4,15.3173,75.7139,2024,5,7,Tuesday,High,1
889,2024-05-08 00:00:00,Odisha,Urban,45+,Male,Candidate A,Inflation,2,20.9517,85.0985,2024,5,8,Wednesday,Medium,1
890,2024-05-08 01:00:00,Tamil Nadu,Rural,25-34,Male,Candidate A,Jobs,3,11.1271,78.6569,2024,5,8,Wednesday,Medium,1
891,2024-05-08 02:00:00,Maharashtra,Rural,25-34,Female,Candidate A,Jobs,2,19.7515,75.7139,2024,5,8,Wednesday,Medium,1
892,2024-05-08 03:00:00,Haryana,Urban,45+,Female,Candidate A,Inflation,1,29.0588,76.0856,2024,5,8,Wednesday,Low,1
893,2024-05-08 04:00:00,Odisha,Urban,25-34,Female,Candidate B,Infrastructure,4,20.9517,85.0985,2024,5,8,Wednesday,High,1
894,2024-05-08 05:00:00,Odisha,Urban,35-44,Female,Candidate B,Inflation,2,20.9517,85.0985,2024,5,8,Wednesday,Medium,1
895,2024-05-08 06:00:00,Maharashtra,Urban,35-44,Female,Candidate B,Education,2,19.7515,75.7139,2024,5,8,Wednesday,Medium,1
896,2024-05-08 07:00:00,Madhya Pradesh,Urban,25-34,Female,Candidate A,Inflation,2,22.9734,78.6569,2024,5,8,Wednesday,Medium,1
897,2024-05-08 08:00:00,Uttar Pradesh,Urban,35-44,Female,Candidate B,Jobs,1,26.8467,80.9462,2024,5,8,Wednesday,Low,1
898,2024-05-08 09:00:00,Uttar Pradesh,Urban,18-24,Male,Candidate B,Inflation,3,26.8467,80.9462,2024,5,8,Wednesday,Medium,1
899,2024-05-08 10:00:00,Gujarat,Rural,45+,Male,Candidate C,Healthcare,2,22.2587,71.1924,2024,5,8,Wednesday,Medium,1
900,2024-05-08 11:00:00,Bihar,Rural,18-24,Female,Candidate A,Education,1,25.0961,85.3131,2024,5,8,Wednesday,Low,1
901,2024-05-08 12:00:00,Tamil Nadu,Urban,45+,Female,Candidate A,Inflation,4,11.1271,78.6569,2024,5,8,Wednesday,High,1
902,2024-05-08 13:00:00,Telangana,Urban,25-34,Female,Candidate B,Jobs,5,18.1124,79.0193,2024,5,8,Wednesday,High,1
903,2024-05-08 14:00:00,Andhra Pradesh,Rural,18-24,Male,Candidate B,Education,1,15.9129,79.74,2024,5,8,Wednesday,Low,1
904,2024-05-08 15:00:00,Kerala,Urban,25-34,Male,Candidate B,Jobs,5,10.8505,76.2711,2024,5,8,Wednesday,High,1
905,2024-05-08 16:00:00,West Bengal,Urban,25-34,Female,Candidate B,Infrastructure,2,22.9868,87.855,2024,5,8,Wednesday,Medium,1
906,2024-05-08 17:00:00,Uttar Pradesh,Rural,45+,Female,Candidate B,Healthcare,2,26.8467,80.9462,2024,5,8,Wednesday,Medium,1
907,2024-05-08 18:00:00,Andhra Pradesh,Urban,45+,Male,Candidate C,Infrastructure,1,15.9129,79.74,2024,5,8,Wednesday,Low,1
908,2024-05-08 19:00:00,West Bengal,Rural,45+,Male,Candidate B,Healthcare,5,22.9868,87.855,2024,5,8,Wednesday,High,1
909,2024-05-08 20:00:00,Andhra Pradesh,Rural,18-24,Male,Nota,Inflation,2,15.9129,79.74,2024,5,8,Wednesday,Medium,1
910,2024-05-08 21:00:00,Madhya Pradesh,Urban,35-44,Male,Candidate B,Education,4,22.9734,78.6569,2024,5,8,Wednesday,High,1
911,2024-05-08 22:00:00,West Bengal,Urban,45+,Female,Nota,Inflation,3,22.9868,87.855,2024,5,8,Wednesday,Medium,1
912,2024-05-08 23:00:00,Kerala,Urban,45+,Male,Candidate C,Healthcare,3,10.8505,76.2711,2024,5,8,Wednesday,Medium,1
913,2024-05-09 00:00:00,Andhra Pradesh,Rural,18-24,Male,Candidate A,Healthcare,2,15.9129,79.74,2024,5,9,Thursday,Medium,1
914,2024-05-09 01:00:00,Rajasthan,Rural,45+,Female,Candidate C,Healthcare,5,27.0238,74.2179,2024,5,9,Thursday,High,1
915,2024-05-09 02:00:00,Kerala,Rural,18-24,Male,Candidate A,Jobs,2,10.8505,76.2711,2024,5,9,Thursday,Medium,1
916,2024-05-09 03:00:00,West Bengal,Urban,25-34,Male,Nota,Education,5,22.9868,87.855,2024,5,9,Thursday,High,1
917,2024-05-09 04:00:00,Kerala,Rural,45+,Male,Candidate B,Inflation,4,10.8505,76.2711,2024,5,9,Thursday,High,1
918,2024-05-09 05:00:00,Andhra Pradesh,Rural,45+,Female,Candidate A,Inflation,5,15.9129,79.74,2024,5,9,Thursday,High,1
919,2024-05-09 06:00:00,Karnataka,Rural,25-34,Male,Candidate B,Infrastructure,2,15.3173,75.7139,2024,5,9,Thursday,Medium,1
920,2024-05-09 07:00:00,Andhra Pradesh,Rural,25-34,Female,Nota,Healthcare,4,15.9129,79.74,2024,5,9,Thursday,High,1
921,2024-05-09 08:00:00,Andhra Pradesh,Rural,25-34,Female,Candidate A,Healthcare,1,15.9129,79.74,2024,5,9,Thursday,Low,1
922,2024-05-09 09:00:00,Madhya Pradesh,Rural,45+,Male,Candidate B,Healthcare,3,22.9734,78.6569,2024,5,9,Thursday,Medium,1
923,2024-05-09 10:00:00,Tamil Nadu,Urban,35-44,Male,Candidate C,Inflation,2,11.1271,78.6569,2024,5,9,Thursday,Medium,1
924,2024-05-09 11:00:00,Rajasthan,Urban,35-44,Male,Candidate C,Infrastructure,2,27.0238,74.2179,2024,5,9,Thursday,Medium,1
925,2024-05-09 12:00:00,Telangana,Urban,35-44,Male,Candidate A,Jobs,2,18.1124,79.0193,2024,5,9,Thursday,Medium,1
926,2024-05-09 13:00:00,Uttar Pradesh,Rural,45+,Female,Candidate A,Education,4,26.8467,80.9462,2024,5,9,Thursday,High,1
927,2024-05-09 14:00:00,Odisha,Urban,25-34,Male,Candidate A,Jobs,1,20.9517,85.0985,2024,5,9,Thursday,Low,1
928,2024-05-09 15:00:00,Maharashtra,Rural,45+,Male,Candidate B,Inflation,5,19.7515,75.7139,2024,5,9,Thursday,High,1
929,2024-05-09 16:00:00,Tamil Nadu,Rural,25-34,Male,Candidate B,Healthcare,1,11.1271,78.6569,2024,5,9,Thursday,Low,1
930,2024-05-09 17:00:00,Maharashtra,Rural,45+,Female,Nota,Education,4,19.7515,75.7139,2024,5,9,Thursday,High,1
931,2024-05-09 18:00:00,Madhya Pradesh,Urban,45+,Male,Candidate A,Inflation,2,22.9734,78.6569,2024,5,9,Thursday,Medium,1
932,2024-05-09 19:00:00,Rajasthan,Urban,25-34,Male,Candidate B,Inflation,3,27.0238,74.2179,2024,5,9,Thursday,Medium,1
933,2024-05-09 20:00:00,Punjab,Urban,35-44,Female,Candidate A,Inflation,2,31.1471,75.3412,2024,5,9,Thursday,Medium,1
934,2024-05-09 21:00:00,Andhra Pradesh,Rural,25-34,Female,Candidate A,Education,5,15.9129,79.74,2024,5,9,Thursday,High,1
935,2024-05-09 22:00:00,Punjab,Rural,18-24,Male,Candidate B,Education,3,31.1471,75.3412,2024,5,9,Thursday,Medium,1
936,2024-05-09 23:00:00,Punjab,Rural,18-24,Male,Candidate B,Infrastructure,2,31.1471,75.3412,2024,5,9,Thursday,Medium,1
937,2024-05-10 00:00:00,Haryana,Urban,25-34,Male,Candidate B,Infrastructure,3,29.0588,76.0856,2024,5,10,Friday,Medium,1
938,2024-05-10 01:00:00,Gujarat,Rural,45+,Male,Nota,Jobs,1,22.2587,71.1924,2024,5,10,Friday,Low,1
939,2024-05-10 02:00:00,Punjab,Rural,18-24,Male,Candidate B,Education,4,31.1471,75.3412,2024,5,10,Friday,High,1
940,2024-05-10 03:00:00,Uttar Pradesh,Urban,18-24,Female,Nota,Education,2,26.8467,80.9462,2024,5,10,Friday,Medium,1
941,2024-05-10 04:00:00,Karnataka,Rural,45+,Female,Candidate C,Education,5,15.3173,75.7139,2024,5,10,Friday,High,1
942,2024-05-10 05:00:00,Gujarat,Urban,45+,Male,Candidate B,Infrastructure,1,22.2587,71.1924,2024,5,10,Friday,Low,1
943,2024-05-10 06:00:00,Madhya Pradesh,Urban,35-44,Male,Candidate C,Inflation,2,22.9734,78.6569,2024,5,10,Friday,Medium,1
944,2024-05-10 07:00:00,Odisha,Rural,45+,Female,Candidate B,Healthcare,1,20.9517,85.0985,2024,5,10,Friday,Low,1
945,2024-05-10 08:00:00,Tamil Nadu,Urban,25-34,Male,Candidate A,Infrastructure,5,11.1271,78.6569,2024,5,10,Friday,High,1
946,2024-05-10 09:00:00,Karnataka,Rural,25-34,Male,Candidate C,Education,2,15.3173,75.7139,2024,5,10,Friday,Medium,1
947,2024-05-10 10:00:00,Kerala,Rural,35-44,Male,Candidate A,Infrastructure,5,10.8505,76.2711,2024,5,10,Friday,High,1
948,2024-05-10 11:00:00,West Bengal,Urban,18-24,Male,Candidate B,Jobs,3,22.9868,87.855,2024,5,10,Friday,Medium,1
949,2024-05-10 12:00:00,Haryana,Urban,18-24,Male,Candidate B,Education,5,29.0588,76.0856,2024,5,10,Friday,High,1
950,2024-05-10 13:00:00,Karnataka,Urban,45+,Female,Candidate A,Jobs,3,15.3173,75.7139,2024,5,10,Friday,Medium,1
951,2024-05-10 14:00:00,Telangana,Rural,25-34,Male,Candidate A,Education,2,18.1124,79.0193,2024,5,10,Friday,Medium,1
952,2024-05-10 15:00:00,Punjab,Urban,18-24,Male,Nota,Infrastructure,3,31.1471,75.3412,2024,5,10,Friday,Medium,1
953,2024-05-10 16:00:00,Madhya Pradesh,Urban,35-44,Male,Candidate B,Inflation,2,22.9734,78.6569,2024,5,10,Friday,Medium,1
954,2024-05-10 17:00:00,Bihar,Urban,35-44,Female,Candidate A,Healthcare,2,25.0961,85.3131,2024,5,10,Friday,Medium,1
955,2024-05-10 18:00:00,West Bengal,Rural,25-34,Female,Candidate B,Jobs,4,22.9868,87.855,2024,5,10,Friday,High,1
956,2024-05-10 19:00:00,Maharashtra,Urban,35-44,Female,Candidate B,Infrastructure,2,19.7515,75.7139,2024,5,10,Friday,Medium,1
